PERMNO,date,RET,sprtrn
84398,1993-09-28,-0.002026,-0.000585
84398,1993-09-29,-0.003383,-0.003077
84398,1993-09-30,-0.002037,-0.002565
84398,1993-10-01,0.004762,0.005142
84398,1993-10-04,0.001354,0.000108
84398,1993-10-05,-0.001352,-0.000303
84398,1993-10-06,-0.000677,-0.000997
84398,1993-10-07,-0.002710,-0.003386
84398,1993-10-08,0.001359,0.002461
84398,1993-10-11,0.002035,0.001238
84398,1993-10-12,0.001354,0.000521
84398,1993-10-13,0.000000,0.000802
84398,1993-10-14,0.012847,0.011571
84398,1993-10-15,0.005340,0.005719
84398,1993-10-18,-0.002656,-0.002236
84398,1993-10-19,-0.007324,-0.004782
84398,1993-10-20,0.001341,-0.000300
84398,1993-10-21,-0.001340,-0.001523
84398,1993-10-22,-0.004695,-0.004491
84398,1993-10-25,0.002695,0.002007
84398,1993-10-26,-0.000672,0.000215
84398,1993-10-27,0.000672,0.000668
84398,1993-10-28,0.007392,0.006715
84398,1993-10-29,0.000000,0.000214
84398,1993-11-01,0.002668,0.002715
84398,1993-11-02,-0.000665,-0.001407
84398,1993-11-03,-0.012650,-0.011570
84398,1993-11-04,-0.010789,-0.011943
84398,1993-11-05,0.004772,0.004547
84398,1993-11-08,0.001357,0.001393
84398,1993-11-09,0.000678,0.000261
84398,1993-11-10,0.007448,0.007364
84398,1993-11-11,-0.002688,-0.002329
84398,1993-11-12,0.004717,0.005944
84398,1993-11-15,-0.000671,-0.003524
84398,1993-11-16,0.004698,0.006447
84398,1993-11-17,-0.005344,-0.004135
84398,1993-11-18,-0.002686,-0.002560
84398,1993-11-19,-0.002020,-0.002200
84398,1993-11-22,-0.006073,-0.007501
84398,1993-11-23,0.005431,0.004138
84398,1993-11-24,0.004051,0.002885
84398,1993-11-26,0.000672,0.001514
84398,1993-11-29,-0.004032,-0.002505
84398,1993-11-30,0.000675,-0.000238
84398,1993-12-01,0.001349,0.000217
84398,1993-12-02,0.002694,0.002641
84398,1993-12-03,0.004030,0.003844
84398,1993-12-06,0.003344,0.003313
84398,1993-12-07,-0.000667,0.000708
84398,1993-12-08,0.000000,-0.001007
84398,1993-12-09,-0.003336,-0.004525
84398,1993-12-10,-0.002008,-0.000539
84398,1993-12-13,0.006036,0.003815
84398,1993-12-14,-0.007333,-0.005669
84398,1993-12-15,-0.001343,-0.002635
84398,1993-12-16,0.003362,0.003248
84398,1993-12-17,-0.001340,0.006561
84398,1993-12-20,0.001342,-0.001136
84398,1993-12-21,-0.003351,-0.001181
84398,1993-12-22,0.006725,0.004341
84398,1993-12-23,-0.000668,0.000128
84398,1993-12-27,0.005348,0.006761
84398,1993-12-28,0.001995,0.000850
84398,1993-12-29,-0.001327,-0.000764
84398,1993-12-30,-0.003987,-0.004123
84398,1993-12-31,-0.005337,-0.004673
84398,1994-01-03,-0.002683,-0.002165
84398,1994-01-04,0.004035,0.003115
84398,1994-01-05,0.002009,0.001414
84398,1994-01-06,0.000000,-0.000920
84398,1994-01-07,0.006016,0.005951
84398,1994-01-10,0.011960,0.011428
84398,1994-01-11,-0.001970,-0.002399
84398,1994-01-12,-0.003289,0.000084
84398,1994-01-13,-0.002640,-0.003585
84398,1994-01-14,0.003971,0.005164
84398,1994-01-17,0.000000,-0.003390
84398,1994-01-18,0.001318,0.002007
84398,1994-01-19,-0.002633,0.000105
84398,1994-01-20,0.002640,0.001434
84398,1994-01-21,-0.001975,-0.000547
84398,1994-01-24,-0.003958,-0.005793
84398,1994-01-25,0.000000,-0.002225
84398,1994-01-26,0.002649,0.004842
84398,1994-01-27,0.009247,0.008136
84398,1994-01-28,0.002618,0.003459
84398,1994-01-31,0.007180,0.006079
84398,1994-02-01,-0.005185,-0.004132
84398,1994-02-02,0.006515,0.004962
84398,1994-02-03,-0.004531,-0.002676
84398,1994-02-04,-0.022757,-0.022675
84398,1994-02-07,0.004657,0.004151
84398,1994-02-08,0.000662,-0.001484
84398,1994-02-09,0.003971,0.003630
84398,1994-02-10,-0.008570,-0.008122
84398,1994-02-11,0.003324,0.002666
84398,1994-02-14,0.001325,0.000106
84398,1994-02-15,0.005295,0.004870
84398,1994-02-16,-0.000658,0.000571
84398,1994-02-17,-0.005929,-0.005182
84398,1994-02-18,-0.005964,-0.005634
84398,1994-02-22,0.010000,0.008061
84398,1994-02-23,-0.002640,-0.001633
84398,1994-02-24,-0.013236,-0.013661
84398,1994-02-25,0.004695,0.003899
84398,1994-02-28,0.000000,0.002296
84398,1994-03-01,-0.004005,-0.005780
84398,1994-03-02,0.001340,0.000797
84398,1994-03-03,-0.002677,-0.003873
84398,1994-03-04,0.002685,0.003736
84398,1994-03-07,0.005355,0.004669
84398,1994-03-08,-0.003995,-0.002206
84398,1994-03-09,0.004679,0.002533
84398,1994-03-10,-0.007984,-0.006766
84398,1994-03-11,0.005366,0.005475
84398,1994-03-14,0.001334,0.002037
84398,1994-03-15,-0.000666,-0.000813
84398,1994-03-16,0.008000,0.005160
84398,1994-03-17,0.000000,0.003153
84398,1994-03-18,-0.000213,0.000340
84398,1994-03-21,-0.002661,-0.005350
84398,1994-03-22,0.002668,0.000555
84398,1994-03-23,-0.000665,-0.000555
84398,1994-03-24,-0.011984,-0.008943
84398,1994-03-25,-0.009434,-0.008119
84398,1994-03-28,0.001361,-0.001259
84398,1994-03-29,-0.019701,-0.016348
84398,1994-03-30,-0.013860,-0.015316
84398,1994-03-31,0.002811,0.000494
84398,1994-04-04,-0.015417,-0.015367
84398,1994-04-05,0.020641,0.021348
84398,1994-04-06,0.000000,-0.000535
84398,1994-04-07,0.004881,0.006316
84398,1994-04-08,-0.007634,-0.008384
84398,1994-04-11,0.004196,0.006195
84398,1994-04-12,-0.001393,-0.005113
84398,1994-04-13,-0.004881,-0.002927
84398,1994-04-14,0.000000,0.000269
84398,1994-04-15,0.000000,-0.000448
84398,1994-04-18,-0.006657,-0.008337
84398,1994-04-19,0.001411,0.000181
84398,1994-04-20,-0.001057,-0.001311
84398,1994-04-21,0.013399,0.015318
84398,1994-04-22,-0.001044,-0.002451
84398,1994-04-25,0.010449,0.011349
84398,1994-04-26,-0.001034,-0.001855
84398,1994-04-28,-0.007246,-0.006130
84398,1994-04-29,0.003128,0.004030
84398,1994-05-02,0.006237,0.004679
84398,1994-05-03,-0.001033,0.000022
84398,1994-05-04,-0.001724,-0.002892
84398,1994-05-05,-0.001381,-0.000753
84398,1994-05-06,-0.009682,-0.007887
84398,1994-05-09,-0.008729,-0.012282
84398,1994-05-10,0.007749,0.008342
84398,1994-05-11,-0.009088,-0.010134
84398,1994-05-12,0.004938,0.005119
84398,1994-05-13,0.000000,0.000879
84398,1994-05-16,0.000351,0.000788
84398,1994-05-17,0.014737,0.010979
84398,1994-05-18,0.007261,0.009613
84398,1994-05-19,0.004806,0.006150
84398,1994-05-20,-0.003758,-0.003417
84398,1994-05-23,-0.001715,-0.003781
84398,1994-05-24,0.004122,0.003553
84398,1994-05-25,0.002737,0.003364
84398,1994-05-26,0.000682,0.001578
84398,1994-05-27,0.001023,0.000591
84398,1994-05-31,-0.001362,-0.001793
84398,1994-06-01,0.004434,0.002453
84398,1994-06-02,-0.001019,0.000044
84398,1994-06-03,0.005778,0.005419
84398,1994-06-06,-0.000338,-0.002717
84398,1994-06-07,-0.001352,-0.001460
84398,1994-06-08,-0.008125,-0.002510
84398,1994-06-09,0.005461,0.001750
84398,1994-06-10,0.001697,0.001769
84398,1994-06-13,0.001355,0.000937
84398,1994-06-14,0.007783,0.007123
84398,1994-06-15,-0.004030,-0.003806
84398,1994-06-16,0.002023,0.002866
84398,1994-06-17,-0.005546,-0.007534
84398,1994-06-20,-0.008515,-0.006478
84398,1994-06-21,-0.008588,-0.009089
84398,1994-06-22,0.003812,0.003877
84398,1994-06-23,-0.005868,-0.007636
84398,1994-06-24,-0.020833,-0.015190
84398,1994-06-27,0.017376,0.010185
84398,1994-06-28,-0.004880,-0.002772
84398,1994-06-29,0.003152,0.003497
84398,1994-06-30,-0.006285,-0.007506
84398,1994-07-01,0.002108,0.004344
84398,1994-07-05,0.005259,0.000381
84398,1994-07-06,-0.001395,-0.000538
84398,1994-07-07,0.004191,0.005043
84398,1994-07-08,-0.000348,0.002609
84398,1994-07-11,-0.003479,-0.003314
84398,1994-07-12,0.001397,-0.000246
84398,1994-07-13,0.001743,0.001741
84398,1994-07-14,0.010790,0.010429
84398,1994-07-15,0.000344,0.001654
84398,1994-07-18,0.001721,0.002334
84398,1994-07-19,-0.002062,-0.002988
84398,1994-07-20,-0.004477,-0.004980
84398,1994-07-21,0.002075,0.002236
84398,1994-07-22,0.001726,0.001105
84398,1994-07-25,0.001378,0.002516
84398,1994-07-26,-0.001032,-0.001959
84398,1994-07-27,0.000000,-0.001743
84398,1994-07-28,0.002067,0.003690
84398,1994-07-29,0.009969,0.008828
84398,1994-08-01,0.004765,0.006023
84398,1994-08-02,0.001355,-0.000976
84398,1994-08-03,0.000338,0.001954
84398,1994-08-04,-0.005749,-0.006631
84398,1994-08-05,-0.003401,-0.002858
84398,1994-08-08,0.002389,0.001750
84398,1994-08-09,0.001702,0.000066
84398,1994-08-10,0.003739,0.005197
84398,1994-08-11,-0.003725,-0.003085
84398,1994-08-12,0.007818,0.006690
84398,1994-08-15,-0.000337,-0.001559
84398,1994-08-16,0.007085,0.008195
84398,1994-08-17,-0.000670,0.000344
84398,1994-08-18,-0.003352,-0.004300
84398,1994-08-19,-0.000673,0.001101
84398,1994-08-22,-0.001010,-0.002955
84398,1994-08-23,0.005728,0.004759
84398,1994-08-24,0.010720,0.009731
84398,1994-08-25,-0.002652,-0.002025
84398,1994-08-26,0.014290,0.012220
84398,1994-08-29,-0.000655,0.001667
84398,1994-08-30,0.002623,0.003118
84398,1994-08-31,-0.002616,-0.001197
84398,1994-09-01,-0.003279,-0.004900
84398,1994-09-02,-0.004276,-0.004607
84398,1994-09-06,0.000330,0.001847
84398,1994-09-07,-0.000991,-0.001844
84398,1994-09-08,0.004959,0.004565
84398,1994-09-09,-0.010526,-0.010483
84398,1994-09-12,-0.002992,-0.004208
84398,1994-09-13,0.003001,0.002810
84398,1994-09-14,0.000997,0.002738
84398,1994-09-15,0.012620,0.012820
84398,1994-09-16,-0.007070,-0.007624
84398,1994-09-19,0.000997,-0.000722
84398,1994-09-20,-0.018924,-0.015907
84398,1994-09-21,0.000000,-0.004100
84398,1994-09-22,-0.002369,-0.000412
84398,1994-09-23,-0.003392,-0.003469
84398,1994-09-26,0.005106,0.002502
84398,1994-09-27,-0.000677,0.002669
84398,1994-09-28,0.007794,0.005973
84398,1994-09-29,-0.005044,-0.005551
84398,1994-09-30,-0.001352,0.001038
84398,1994-10-03,-0.002369,-0.002096
84398,1994-10-04,-0.014925,-0.015485
84398,1994-10-05,0.000344,-0.002354
84398,1994-10-06,-0.003098,-0.002558
84398,1994-10-07,0.004489,0.006057
84398,1994-10-10,0.010657,0.008657
84398,1994-10-11,0.014966,0.014705
84398,1994-10-12,0.001340,-0.000687
84398,1994-10-13,0.003347,0.004984
84398,1994-10-14,0.004336,0.002800
84398,1994-10-17,-0.001993,-0.000298
84398,1994-10-18,-0.002329,-0.002772
84398,1994-10-19,0.004670,0.005602
84398,1994-10-20,-0.006640,-0.007294
84398,1994-10-21,-0.004011,-0.004198
84398,1994-10-24,-0.008389,-0.008733
84398,1994-10-25,0.001015,0.001497
84398,1994-10-26,0.003719,0.002362
84398,1994-10-27,0.006063,0.007004
84398,1994-10-28,0.021091,0.017001
84398,1994-10-31,-0.003607,-0.002997
84398,1994-11-01,-0.011188,-0.008320
84398,1994-11-02,-0.005657,-0.004078
84398,1994-11-03,0.005355,0.003001
84398,1994-11-04,-0.012983,-0.012032
84398,1994-11-07,0.003035,0.001687
84398,1994-11-08,0.007734,0.005593
84398,1994-11-09,0.001668,-0.000494
84398,1994-11-10,-0.006995,-0.002299
84398,1994-11-11,-0.003690,-0.004307
84398,1994-11-14,0.009428,0.007981
84398,1994-11-15,-0.003336,-0.002167
84398,1994-11-16,0.003347,0.001269
84398,1994-11-17,-0.006671,-0.004403
84398,1994-11-18,-0.001343,-0.004530
84398,1994-11-21,-0.010087,-0.006891
84398,1994-11-22,-0.021739,-0.017914
84398,1994-11-23,0.005556,-0.000333
84398,1994-11-25,0.004834,0.005245
84398,1994-11-28,0.004467,0.004135
84398,1994-11-29,-0.000342,0.002224
84398,1994-11-30,-0.001369,-0.003252
84398,1994-12-01,-0.009938,-0.010514
84398,1994-12-02,0.009346,0.009757
84398,1994-12-05,0.001029,0.000066
84398,1994-12-06,0.000685,-0.000485
84398,1994-12-07,-0.007189,-0.004149
84398,1994-12-08,-0.009655,-0.012809
84398,1994-12-09,0.003830,0.003412
84398,1994-12-12,0.006590,0.005593
84398,1994-12-13,0.003790,0.001513
84398,1994-12-14,0.005149,0.010708
84398,1994-12-15,0.003074,0.000835
84398,1994-12-16,0.004840,0.007577
84398,1994-12-19,0.001366,-0.001940
84398,1994-12-20,-0.003070,-0.001769
84398,1994-12-21,0.010606,0.005491
84398,1994-12-22,-0.003047,0.000152
84398,1994-12-23,0.001019,0.000326
84398,1994-12-27,0.005427,0.005741
84398,1994-12-28,-0.005061,-0.003481
84398,1994-12-29,0.000678,0.000673
84398,1994-12-30,-0.011860,-0.004120
84398,1995-01-03,0.004801,-0.000348
84398,1995-01-04,0.004778,0.003485
84398,1995-01-05,0.000000,-0.000803
84398,1995-01-06,0.001019,0.000739
84398,1995-01-09,0.001018,0.000326
84398,1995-01-10,0.001017,0.001844
84398,1995-01-11,0.000677,-0.000022
84398,1995-01-12,0.000338,-0.000065
84398,1995-01-13,0.011840,0.009380
84398,1995-01-16,0.006018,0.007318
84398,1995-01-17,0.000332,0.001427
84398,1995-01-18,-0.000997,-0.000723
84398,1995-01-19,-0.005653,-0.005876
84398,1995-01-20,-0.003679,-0.004647
84398,1995-01-23,0.003021,0.002238
84398,1995-01-24,0.001339,0.000086
84398,1995-01-25,0.002674,0.003392
84398,1995-01-26,0.001000,0.001883
84398,1995-01-27,0.003996,0.004420
84398,1995-01-30,-0.004312,-0.003997
84398,1995-01-31,0.003997,0.004077
84398,1995-02-01,-0.000332,-0.000043
84398,1995-02-02,0.005974,0.005081
84398,1995-02-03,0.014187,0.012395
84398,1995-02-06,0.004229,0.005202
84398,1995-02-07,0.001296,-0.000686
84398,1995-02-08,0.000000,0.000790
84398,1995-02-09,0.000000,-0.002078
84398,1995-02-10,0.001294,0.002645
84398,1995-02-13,0.000323,0.000395
84398,1995-02-14,0.001292,0.001869
84398,1995-02-15,0.005484,0.004124
84398,1995-02-16,-0.001283,0.001403
84398,1995-02-17,-0.003855,-0.006698
84398,1995-02-21,-0.000322,0.001556
84398,1995-02-22,0.007419,0.004868
84398,1995-02-23,0.001601,0.003793
84398,1995-02-24,0.002558,0.002773
84398,1995-02-27,-0.007972,-0.009114
84398,1995-02-28,0.008357,0.007400
84398,1995-03-01,-0.006376,-0.003570
84398,1995-03-02,0.001283,-0.001071
84398,1995-03-03,0.000320,0.000598
84398,1995-03-06,0.000641,0.000433
84398,1995-03-07,-0.007682,-0.007228
84398,1995-03-08,0.002581,0.002116
84398,1995-03-09,-0.000322,0.000041
84398,1995-03-10,0.014805,0.013267
84398,1995-03-13,-0.000951,0.000980
84398,1995-03-14,0.007302,0.005795
84398,1995-03-15,-0.001891,-0.002049
84398,1995-03-16,0.005999,0.007177
84398,1995-03-17,0.000994,0.000222
84398,1995-03-20,0.000000,0.001251
84398,1995-03-21,-0.002522,-0.002157
84398,1995-03-22,0.000948,0.001212
84398,1995-03-23,0.000632,0.000565
84398,1995-03-24,0.014200,0.010122
84398,1995-03-27,0.004045,0.004451
84398,1995-03-28,0.000000,0.001391
84398,1995-03-29,-0.000310,-0.001548
84398,1995-03-30,-0.001860,-0.001789
84398,1995-03-31,-0.004037,-0.003007
84398,1995-04-03,0.002495,0.002277
84398,1995-04-04,0.006532,0.006755
84398,1995-04-05,0.000000,0.000653
84398,1995-04-06,0.003708,0.001009
84398,1995-04-07,-0.000924,0.000672
84398,1995-04-10,0.001849,0.001165
84398,1995-04-11,-0.003384,-0.002919
84398,1995-04-12,0.003395,0.003244
84398,1995-04-13,0.005537,0.004062
84398,1995-04-17,-0.005812,-0.006088
84398,1995-04-18,-0.003385,-0.001502
84398,1995-04-19,-0.000926,-0.000890
84398,1995-04-20,0.001545,0.000733
84398,1995-04-21,0.004937,0.006333
84398,1995-04-24,0.011667,0.008653
84398,1995-04-25,-0.002731,-0.001540
84398,1995-04-26,0.000913,0.001094
84398,1995-04-27,0.002432,0.001736
84398,1995-04-28,0.001517,0.002259
84398,1995-05-01,-0.002726,-0.000874
84398,1995-05-02,0.002126,0.001167
84398,1995-05-03,0.013939,0.010916
84398,1995-05-04,-0.000598,0.000115
84398,1995-05-05,-0.001196,-0.000807
84398,1995-05-08,0.007186,0.007383
84398,1995-05-09,-0.000892,-0.000763
84398,1995-05-10,0.001190,0.001528
84398,1995-05-11,0.002675,0.000019
84398,1995-05-12,0.000593,0.002250
84398,1995-05-15,0.004739,0.004167
84398,1995-05-16,0.000590,0.000853
84398,1995-05-17,-0.003830,-0.002120
84398,1995-05-18,-0.014493,-0.014211
84398,1995-05-19,0.000600,-0.000751
84398,1995-05-22,0.011098,0.008590
84398,1995-05-23,0.009196,0.009434
84398,1995-05-24,-0.000588,0.000038
84398,1995-05-25,0.000882,-0.000038
84398,1995-05-26,-0.011460,-0.009346
84398,1995-05-30,-0.000297,-0.000134
84398,1995-05-31,0.020815,0.018755
84398,1995-06-01,-0.002622,0.000169
84398,1995-06-02,0.000876,-0.001837
84398,1995-06-05,0.006128,0.005803
84398,1995-06-06,-0.001740,-0.000093
84398,1995-06-07,-0.005230,-0.004519
84398,1995-06-08,-0.002336,-0.001463
84398,1995-06-09,-0.005855,-0.008284
84398,1995-06-12,0.005595,0.005569
84398,1995-06-13,0.010835,0.009739
84398,1995-06-14,-0.000869,0.000784
84398,1995-06-15,0.004349,0.001212
84398,1995-06-16,0.002955,0.005045
84398,1995-06-19,0.011291,0.009985
84398,1995-06-20,-0.002577,-0.000440
84398,1995-06-21,-0.000574,-0.001835
84398,1995-06-22,0.013211,0.013034
84398,1995-06-23,-0.001984,-0.002468
84398,1995-06-26,-0.011928,-0.010151
84398,1995-06-27,-0.002012,-0.003124
84398,1995-06-28,0.005184,0.004240
84398,1995-06-29,-0.001719,-0.001579
84398,1995-06-30,-0.000574,0.001618
84398,1995-07-03,0.003733,0.004296
84398,1995-07-05,0.003720,0.000311
84398,1995-07-06,0.012828,0.012298
84398,1995-07-07,0.004503,0.004296
84398,1995-07-10,0.000560,0.001474
84398,1995-07-11,-0.004761,-0.004325
84398,1995-07-12,0.012380,0.011013
84398,1995-07-13,-0.002223,0.000196
84398,1995-07-14,-0.000836,-0.001979
84398,1995-07-17,0.005576,0.005055
84398,1995-07-18,-0.008594,-0.007570
84398,1995-07-19,-0.010906,-0.013394
84398,1995-07-20,0.003675,0.004646
84398,1995-07-21,-0.001127,0.000145
84398,1995-07-24,0.007332,0.005437
84398,1995-07-25,0.007559,0.008030
84398,1995-07-26,-0.000834,0.000909
84398,1995-07-27,0.008343,0.006428
84398,1995-07-28,-0.006343,-0.004052
84398,1995-07-31,-0.002498,-0.001545
84398,1995-08-01,-0.001669,-0.004306
84398,1995-08-02,-0.002230,-0.001501
84398,1995-08-03,-0.000279,-0.000089
84398,1995-08-04,0.001118,0.000340
84398,1995-08-07,0.002233,0.001950
84398,1995-08-08,0.000000,0.000643
84398,1995-08-09,-0.000278,-0.001213
84398,1995-08-10,-0.002228,-0.004038
84398,1995-08-11,-0.005583,-0.004198
84398,1995-08-14,0.008984,0.008341
84398,1995-08-15,-0.001948,-0.002090
84398,1995-08-16,0.002788,0.002506
84398,1995-08-17,-0.001668,-0.001661
84398,1995-08-18,0.001114,0.000304
84398,1995-08-21,-0.002782,-0.001967
84398,1995-08-22,0.001953,0.002526
84398,1995-08-23,-0.003619,-0.004254
84398,1995-08-24,0.001118,0.000574
84398,1995-08-25,0.005582,0.004736
84398,1995-08-28,-0.003608,-0.001875
84398,1995-08-29,0.002507,0.001699
84398,1995-08-30,0.002223,0.001643
84398,1995-08-31,0.000832,0.001711
84398,1995-09-01,0.004432,0.003488
84398,1995-09-05,0.009377,0.009453
84398,1995-09-06,0.001913,0.001757
84398,1995-09-07,0.000545,0.000210
84398,1995-09-08,0.003816,0.004191
84398,1995-09-11,0.002715,0.002148
84398,1995-09-12,0.004603,0.004530
84398,1995-09-13,0.004582,0.003920
84398,1995-09-14,0.009123,0.008363
84398,1995-09-15,-0.000270,-0.000446
84398,1995-09-18,-0.003743,-0.000994
84398,1995-09-19,0.004831,0.002454
84398,1995-09-20,0.004808,0.004399
84398,1995-09-21,-0.008240,-0.006425
84398,1995-09-22,0.000268,-0.002178
84398,1995-09-25,-0.001608,0.000138
84398,1995-09-26,-0.000268,-0.000688
84398,1995-09-27,-0.000805,-0.000636
84398,1995-09-28,0.007523,0.008313
84398,1995-09-29,-0.001867,-0.002492
84398,1995-10-02,-0.005076,-0.004603
84398,1995-10-03,0.001074,0.001066
84398,1995-10-04,-0.001073,-0.001494
84398,1995-10-05,0.002954,0.001995
84398,1995-10-06,0.000803,-0.000240
84398,1995-10-09,-0.008293,-0.007073
84398,1995-10-10,-0.000540,-0.001470
84398,1995-10-11,0.003239,0.003359
84398,1995-10-12,0.006188,0.006282
84398,1995-10-13,0.003209,0.002401
84398,1995-10-16,-0.004797,-0.002515
84398,1995-10-17,0.006695,0.006432
84398,1995-10-18,0.002926,0.001125
84398,1995-10-19,0.004775,0.005464
84398,1995-10-20,-0.006072,-0.005401
84398,1995-10-23,-0.002125,-0.004085
84398,1995-10-24,0.001065,0.002564
84398,1995-10-25,-0.008242,-0.006973
84398,1995-10-26,-0.009115,-0.009872
84398,1995-10-27,0.007576,0.005167
84398,1995-10-30,0.006445,0.006124
84398,1995-10-31,-0.004269,-0.003000
84398,1995-11-01,0.008039,0.004678
84398,1995-11-02,0.006380,0.009414
84398,1995-11-03,0.001321,0.001441
84398,1995-11-06,-0.003429,-0.003573
84398,1995-11-07,-0.003706,-0.003637
84398,1995-11-08,0.009033,0.009193
84398,1995-11-09,0.003686,0.002620
84398,1995-11-10,-0.000525,-0.000910
84398,1995-11-13,-0.001050,-0.000709
84398,1995-11-14,-0.006569,-0.005082
84398,1995-11-15,0.010050,0.007925
84398,1995-11-16,0.005499,0.005691
84398,1995-11-17,0.003125,0.004570
84398,1995-11-20,-0.005192,-0.005366
84398,1995-11-21,0.008090,0.005680
84398,1995-11-22,-0.003106,-0.003065
84398,1995-11-24,0.002597,0.002624
84398,1995-11-27,0.000259,0.002250
84398,1995-11-28,0.010616,0.008531
84398,1995-11-29,0.001025,0.001962
84398,1995-11-30,-0.002304,-0.003736
84398,1995-12-01,0.001283,0.002660
84398,1995-12-04,0.012298,0.011038
84398,1995-12-05,0.006581,0.006518
84398,1995-12-06,0.002263,0.004047
84398,1995-12-07,-0.005268,-0.006466
84398,1995-12-08,0.003279,0.002126
84398,1995-12-11,0.004274,0.003304
84398,1995-12-12,-0.003004,-0.001194
84398,1995-12-13,0.006277,0.004703
84398,1995-12-14,-0.007236,-0.007673
84398,1995-12-15,0.000364,-0.000940
84398,1995-12-18,-0.019211,-0.015462
84398,1995-12-19,0.010567,0.008438
84398,1995-12-20,-0.009691,-0.009789
84398,1995-12-21,0.005151,0.007509
84398,1995-12-22,0.003587,0.002392
84398,1995-12-26,0.004851,0.003840
84398,1995-12-27,-0.000508,0.000374
84398,1995-12-28,-0.001017,-0.000667
84398,1995-12-29,0.001272,0.002947
84398,1996-01-02,0.010673,0.007793
84398,1996-01-03,0.002766,0.000950
84398,1996-01-04,-0.009529,-0.005826
84398,1996-01-05,-0.002025,-0.001587
84398,1996-01-08,0.003805,0.002821
84398,1996-01-09,-0.017185,-0.014568
84398,1996-01-10,-0.013114,-0.018000
84398,1996-01-11,0.005993,0.007034
84398,1996-01-12,-0.001554,-0.001460
84398,1996-01-15,-0.002075,-0.003307
84398,1996-01-16,0.012217,0.014371
84398,1996-01-17,-0.003082,-0.003402
84398,1996-01-18,0.003349,0.003084
84398,1996-01-19,0.006675,0.005902
84398,1996-01-22,0.000255,0.002566
84398,1996-01-23,0.002295,-0.000994
84398,1996-01-24,0.008140,0.011701
84398,1996-01-25,-0.003533,-0.004726
84398,1996-01-26,0.008610,0.007439
84398,1996-01-29,0.004017,0.004183
84398,1996-01-30,0.008502,0.009500
84398,1996-01-31,0.010414,0.009315
84398,1996-02-01,0.003681,0.003836
84398,1996-02-02,-0.004156,-0.004088
84398,1996-02-05,0.008102,0.008776
84398,1996-02-06,0.009498,0.007639
84398,1996-02-07,0.005790,0.005570
84398,1996-02-08,0.010794,0.009447
84398,1996-02-09,-0.000237,0.000457
84398,1996-02-12,0.007596,0.007740
84398,1996-02-13,-0.002120,-0.001421
84398,1996-02-14,-0.008735,-0.007464
84398,1996-02-15,-0.006192,-0.006498
84398,1996-02-16,-0.004074,-0.005128
84398,1996-02-20,-0.009865,-0.011312
84398,1996-02-21,0.012394,0.011629
84398,1996-02-22,0.015843,0.016602
84398,1996-02-23,-0.002836,0.000334
84398,1996-02-26,-0.014218,-0.013079
84398,1996-02-27,-0.003125,-0.004950
84398,1996-02-28,-0.004582,-0.003847
84398,1996-02-29,-0.009690,-0.006700
84398,1996-03-01,0.015900,0.006152
84398,1996-03-04,0.005779,0.009994
84398,1996-03-05,0.009337,0.007652
84398,1996-03-06,-0.008776,-0.005779
84398,1996-03-07,0.005025,0.002531
84398,1996-03-08,-0.032381,-0.030827
84398,1996-03-11,0.011565,0.010292
84398,1996-03-12,-0.007784,-0.004578
84398,1996-03-13,0.006864,0.002292
84398,1996-03-14,0.004383,0.003633
84398,1996-03-15,-0.000662,0.000874
84398,1996-03-18,0.019250,0.017492
84398,1996-03-19,-0.002152,-0.001471
84398,1996-03-20,-0.001198,-0.002624
84398,1996-03-21,-0.002399,-0.001215
84398,1996-03-22,0.002645,0.002203
84398,1996-03-25,-0.001918,-0.000891
84398,1996-03-26,0.004805,0.004507
84398,1996-03-27,-0.009087,-0.006218
84398,1996-03-28,0.003861,0.000046
84398,1996-03-29,-0.004808,-0.005301
84398,1996-04-01,0.011594,0.012750
84398,1996-04-02,0.001910,0.002340
84398,1996-04-03,0.000000,0.000946
84398,1996-04-04,-0.000715,-0.000030
84398,1996-04-08,-0.017171,-0.017717
84398,1996-04-09,-0.003883,-0.003182
84398,1996-04-10,-0.017783,-0.013532
84398,1996-04-11,-0.001240,-0.003662
84398,1996-04-12,0.012665,0.008761
84398,1996-04-15,0.008337,0.009078
84398,1996-04-16,0.002918,0.003907
84398,1996-04-17,-0.002425,-0.005256
84398,1996-04-18,0.001458,0.003117
84398,1996-04-19,0.002427,0.002268
84398,1996-04-22,0.007748,0.004372
84398,1996-04-23,0.003123,0.005695
84398,1996-04-24,-0.003593,-0.002164
84398,1996-04-25,0.004567,0.004153
84398,1996-04-26,0.002154,0.000904
84398,1996-04-29,0.000000,0.001071
84398,1996-04-30,-0.000716,0.000015
84398,1996-05-01,0.002151,0.000627
84398,1996-05-02,-0.017167,-0.017110
84398,1996-05-03,-0.001456,-0.002720
84398,1996-05-06,-0.000972,-0.001278
84398,1996-05-07,-0.004134,-0.003979
84398,1996-05-08,0.012454,0.010200
84398,1996-05-09,-0.000724,0.001039
84398,1996-05-10,0.009896,0.010303
84398,1996-05-13,0.015057,0.014446
84398,1996-05-14,0.006122,0.006183
84398,1996-05-15,-0.001170,-0.000270
84398,1996-05-16,0.002109,-0.000857
84398,1996-05-17,0.005378,0.006107
84398,1996-05-20,0.006744,0.006339
84398,1996-05-21,-0.001386,-0.000579
