caldt,vwretd
2000-08-22,0.000292
2000-08-23,0.005030
2000-08-24,0.003506
2000-08-25,0.000084
2000-08-28,0.004815
2000-08-29,-0.000658
2000-08-30,-0.000758
2000-08-31,0.011971
2000-09-01,0.004986
2000-09-05,-0.008874
2000-09-06,-0.012165
2000-09-07,0.007519
2000-09-08,-0.008837
2000-09-11,-0.004717
2000-09-12,-0.005147
2000-09-13,0.003437
2000-09-14,0.001404
2000-09-15,-0.011252
2000-09-18,-0.018458
2000-09-19,0.012571
2000-09-20,-0.004483
2000-09-21,-0.005631
2000-09-22,0.004009
2000-09-25,-0.004854
2000-09-26,-0.009139
2000-09-27,-0.002495
2000-09-28,0.022718
2000-09-29,-0.012354
2000-10-02,-0.005967
2000-10-03,-0.012101
2000-10-04,0.006403
2000-10-05,-0.001192
2000-10-06,-0.021602
2000-10-09,-0.003434
2000-10-10,-0.014331
2000-10-11,-0.017175
2000-10-12,-0.027423
2000-10-13,0.038630
2000-10-16,0.002233
2000-10-17,-0.019825
2000-10-18,-0.008593
2000-10-19,0.037020
2000-10-20,0.009775
2000-10-23,0.000144
2000-10-24,-0.000980
2000-10-25,-0.027450
2000-10-26,0.000603
2000-10-27,0.008625
2000-10-30,0.006715
2000-10-31,0.028395
2000-11-01,-0.004313
2000-11-02,0.010034
2000-11-03,0.000548
2000-11-06,0.001272
2000-11-07,-0.000987
2000-11-08,-0.018907
2000-11-09,-0.009808
2000-11-10,-0.026389
2000-11-13,-0.013356
2000-11-14,0.026070
2000-11-15,0.005432
2000-11-16,-0.016411
2000-11-17,-0.004486
2000-11-20,-0.023896
2000-11-21,0.000294
2000-11-22,-0.020858
2000-11-24,0.021101
2000-11-27,0.003675
2000-11-28,-0.016877
2000-11-29,0.000640
2000-11-30,-0.019168
2000-12-01,0.006217
2000-12-04,0.003689
2000-12-05,0.045360
2000-12-06,-0.016468
2000-12-07,-0.005876
2000-12-08,0.028504
2000-12-11,0.011986
2000-12-12,-0.010891
2000-12-13,-0.011568
2000-12-14,-0.016984
2000-12-15,-0.017778
2000-12-18,0.005421
2000-12-19,-0.015778
2000-12-20,-0.035199
2000-12-21,0.005463
2000-12-22,0.030143
2000-12-26,0.005523
2000-12-27,0.013911
2000-12-28,0.009406
2000-12-29,-0.011225
2001-01-02,-0.034230
2001-01-03,0.053170
2001-01-04,-0.011674
2001-01-05,-0.028909
2001-01-08,-0.003410
2001-01-09,0.004794
2001-01-10,0.013930
2001-01-11,0.015063
2001-01-12,-0.003619
2001-01-16,0.006257
2001-01-17,0.004447
2001-01-18,0.012175
2001-01-19,-0.004109
2001-01-22,0.000281
2001-01-23,0.015817
2001-01-24,0.003372
2001-01-25,-0.007521
2001-01-26,-0.000656
2001-01-29,0.009004
2001-01-30,0.006590
2001-01-31,-0.006676
2001-02-01,0.003826
2001-02-02,-0.018530
2001-02-05,0.002122
2001-02-06,0.000441
2001-02-07,-0.008672
2001-02-08,-0.006499
2001-02-09,-0.014177
2001-02-12,0.010339
2001-02-13,-0.008688
2001-02-14,-0.000151
2001-02-15,0.008984
2001-02-16,-0.020635
2001-02-20,-0.018782
2001-02-21,-0.018405
2001-02-22,-0.004570
2001-02-23,-0.003938
2001-02-26,0.019195
2001-02-27,-0.011520
2001-02-28,-0.013727
2001-03-01,0.000412
2001-03-02,-0.004982
2001-03-05,0.005448
2001-03-06,0.011469
2001-03-07,0.006106
2001-03-08,-0.001235
2001-03-09,-0.024339
2001-03-12,-0.042339
2001-03-13,0.014925
2001-03-14,-0.025008
2001-03-15,0.003320
2001-03-16,-0.020802
2001-03-19,0.018614
2001-03-20,-0.023084
2001-03-21,-0.018702
2001-03-22,-0.004493
2001-03-23,0.020456
2001-03-26,0.011157
2001-03-27,0.022920
2001-03-28,-0.026036
2001-03-29,-0.005451
2001-03-30,0.012154
2001-04-02,-0.015566
2001-04-03,-0.035946
2001-04-04,-0.003278
2001-04-05,0.045869
2001-04-06,-0.020118
2001-04-09,0.009232
2001-04-10,0.029015
2001-04-11,-0.000807
2001-04-12,0.015924
2001-04-16,-0.004957
2001-04-17,0.010484
2001-04-18,0.039640
2001-04-19,0.014654
2001-04-20,-0.008364
2001-04-23,-0.016711
2001-04-24,-0.010891
2001-04-25,0.016293
2001-04-26,0.004979
2001-04-27,0.014484
2001-04-30,0.000796
2001-05-01,0.013246
2001-05-02,0.003388
2001-05-03,-0.015257
2001-05-04,0.013960
2001-05-07,-0.003170
2001-05-08,-0.000626
2001-05-09,-0.004339
2001-05-10,-0.000433
2001-05-11,-0.007514
2001-05-14,0.000980
2001-05-15,0.001457
2001-05-16,0.027234
2001-05-17,0.005877
2001-05-18,0.002704
2001-05-21,0.018567
2001-05-22,-0.001667
2001-05-23,-0.016696
2001-05-24,0.004134
2001-05-25,-0.009938
2001-05-29,-0.010366
2001-05-30,-0.017571
2001-05-31,0.007658
2001-06-01,0.005390
2001-06-04,0.005078
2001-06-05,0.014223
2001-06-06,-0.009440
2001-06-07,0.005322
2001-06-08,-0.009528
2001-06-11,-0.009595
2001-06-12,0.000200
2001-06-13,-0.009958
2001-06-14,-0.019201
2001-06-15,-0.004904
2001-06-18,-0.006689
2001-06-19,0.001768
2001-06-20,0.009743
2001-06-21,0.009901
2001-06-22,-0.009010
2001-06-25,-0.004851
2001-06-26,-0.000155
2001-06-27,-0.002117
2001-06-28,0.012574
2001-06-29,0.004332
2001-07-02,0.005340
2001-07-03,-0.001734
2001-07-05,-0.012098
2001-07-06,-0.022162
2001-07-09,0.005712
2001-07-10,-0.014251
2001-07-11,-0.002280
2001-07-12,0.023558
2001-07-13,0.005369
2001-07-16,-0.011623
2001-07-17,0.010631
2001-07-18,-0.006847
2001-07-19,0.005146
2001-07-20,-0.002910
2001-07-23,-0.014650
2001-07-24,-0.016244
2001-07-25,0.013667
2001-07-26,0.011500
2001-07-27,0.003303
2001-07-30,-0.001179
2001-07-31,0.004891
2001-08-01,0.005035
2001-08-02,0.003220
2001-08-03,-0.004627
2001-08-06,-0.011012
2001-08-07,0.002247
2001-08-08,-0.016731
2001-08-09,-0.000140
2001-08-10,0.004280
2001-08-13,0.002332
2001-08-14,-0.002438
2001-08-15,-0.006807
2001-08-16,0.001920
2001-08-17,-0.015924
2001-08-20,0.006837
2001-08-21,-0.011467
2001-08-22,0.007436
2001-08-23,-0.002763
2001-08-24,0.018220
2001-08-27,-0.003691
2001-08-28,-0.014374
2001-08-29,-0.009583
2001-08-30,-0.015525
2001-08-31,0.004059
2001-09-04,-0.001656
2001-09-05,-0.003236
2001-09-06,-0.020698
2001-09-07,-0.017764
2001-09-10,0.003516
2001-09-17,-0.050716
2001-09-18,-0.008315
2001-09-19,-0.017086
2001-09-20,-0.030611
2001-09-21,-0.018585
2001-09-24,0.037719
2001-09-25,0.007584
2001-09-26,-0.006027
2001-09-27,0.010694
2001-09-28,0.022772
2001-10-01,-0.004418
2001-10-02,0.011549
2001-10-03,0.022146
2001-10-04,-0.000280
2001-10-05,0.000404
2001-10-08,-0.007684
2001-10-09,-0.004786
2001-10-10,0.023138
2001-10-11,0.017246
2001-10-12,-0.005431
2001-10-15,-0.000767
2001-10-16,0.007835
2001-10-17,-0.019319
2001-10-18,-0.007065
2001-10-19,0.004919
2001-10-22,0.014523
2001-10-23,-0.004389
2001-10-24,0.001022
2001-10-25,0.013791
2001-10-26,0.004294
2001-10-29,-0.022574
2001-10-30,-0.017161
2001-10-31,0.002210
2001-11-01,0.020699
2001-11-02,0.002178
2001-11-05,0.013980
2001-11-06,0.014136
2001-11-07,-0.001915
2001-11-08,0.001064
2001-11-09,0.000951
2001-11-12,-0.000561
2001-11-13,0.018552
2001-11-14,0.003493
2001-11-15,0.000024
2001-11-16,-0.001699
2001-11-19,0.011676
2001-11-20,-0.008250
2001-11-21,-0.004484
2001-11-23,0.011704
2001-11-26,0.007432
2001-11-27,-0.005066
2001-11-28,-0.017339
2001-11-29,0.011230
2001-11-30,-0.000933
2001-12-03,-0.008432
2001-12-04,0.014756
2001-12-05,0.023123
2001-12-06,-0.001083
2001-12-07,-0.007313
2001-12-10,-0.015035
2001-12-11,-0.001758
2001-12-12,0.000557
2001-12-13,-0.015388
2001-12-14,0.003485
2001-12-17,0.010394
2001-12-18,0.008046
2001-12-19,0.003645
2001-12-20,-0.009356
2001-12-21,0.006047
2001-12-24,0.000228
2001-12-26,0.005228
2001-12-27,0.006924
2001-12-28,0.004377
2001-12-31,-0.009722
2002-01-02,0.003832
2002-01-03,0.009844
2002-01-04,0.006987
2002-01-07,-0.006531
2002-01-08,-0.002443
2002-01-09,-0.004243
2002-01-10,0.000579
2002-01-11,-0.008776
2002-01-14,-0.008123
2002-01-15,0.005732
2002-01-16,-0.016273
2002-01-17,0.010140
2002-01-18,-0.010133
2002-01-22,-0.007796
2002-01-23,0.008862
2002-01-24,0.004027
2002-01-25,0.000940
2002-01-28,0.000101
2002-01-29,-0.025331
2002-01-30,0.010237
2002-01-31,0.013196
2002-02-01,-0.006416
2002-02-04,-0.023837
2002-02-05,-0.004851
2002-02-06,-0.007193
2002-02-07,-0.003550
2002-02-08,0.015799
2002-02-11,0.013405
2002-02-12,-0.003412
2002-02-13,0.009546
2002-02-14,-0.002464
2002-02-15,-0.010279
2002-02-19,-0.018868
2002-02-20,0.012887
2002-02-21,-0.014505
2002-02-22,0.007242
2002-02-25,0.016490
2002-02-26,0.001059
2002-02-27,0.001081
2002-02-28,-0.002910
2002-03-01,0.021869
2002-03-04,0.020416
2002-03-05,-0.004810
2002-03-06,0.013935
2002-03-07,-0.003776
2002-03-08,0.006939
2002-03-11,0.002784
2002-03-12,-0.002864
2002-03-13,-0.009091
2002-03-14,-0.000023
2002-03-15,0.010225
2002-03-18,0.001273
2002-03-19,0.003372
2002-03-20,-0.014411
2002-03-21,0.003144
2002-03-22,-0.004248
2002-03-25,-0.014346
2002-03-26,0.005784
2002-03-27,0.005506
2002-03-28,0.003007
2002-04-01,-0.001037
2002-04-02,-0.008656
2002-04-03,-0.009501
2002-04-04,0.000922
2002-04-05,-0.002536
2002-04-08,0.002963
2002-04-09,-0.005543
2002-04-10,0.011473
2002-04-11,-0.021317
2002-04-12,0.008222
2002-04-15,-0.005992
2002-04-16,0.021963
2002-04-17,-0.001967
2002-04-18,-0.001513
2002-04-19,0.000728
2002-04-22,-0.014740
2002-04-23,-0.005266
2002-04-24,-0.006112
2002-04-25,-0.001791
2002-04-26,-0.013426
2002-04-29,-0.008790
2002-04-30,0.012116
2002-05-01,0.007501
2002-05-02,-0.001705
2002-05-03,-0.008923
2002-05-06,-0.018279
2002-05-07,-0.003717
2002-05-08,0.034475
2002-05-09,-0.013940
2002-05-10,-0.015373
2002-05-13,0.017053
2002-05-14,0.020937
2002-05-15,-0.003349
2002-05-16,0.003503
2002-05-17,0.006945
2002-05-20,-0.011924
2002-05-21,-0.011140
2002-05-22,0.003687
2002-05-23,0.010484
2002-05-24,-0.011307
2002-05-28,-0.006811
2002-05-29,-0.006594
2002-05-30,-0.002317
2002-05-31,0.002123
2002-06-03,-0.023891
2002-06-04,-0.001441
2002-06-05,0.007669
2002-06-06,-0.018327
2002-06-07,-0.000239
2002-06-10,0.001732
2002-06-11,-0.015944
2002-06-12,0.004634
2002-06-13,-0.010333
2002-06-14,-0.000917
2002-06-17,0.026832
2002-06-18,0.000342
2002-06-19,-0.015505
2002-06-20,-0.012609
2002-06-21,-0.014387
2002-06-24,0.001280
2002-06-25,-0.015443
2002-06-26,-0.003268
2002-06-27,0.016334
2002-06-28,0.002098
2002-07-01,-0.021973
2002-07-02,-0.022423
2002-07-03,0.003614
2002-07-05,0.034437
2002-07-08,-0.011226
2002-07-09,-0.021878
2002-07-10,-0.029814
2002-07-11,0.005011
2002-07-12,-0.005823
2002-07-15,-0.004885
2002-07-16,-0.014205
2002-07-17,0.005990
2002-07-18,-0.025070
2002-07-19,-0.032917
2002-07-22,-0.032104
2002-07-23,-0.029557
2002-07-24,0.052303
2002-07-25,-0.005704
2002-07-26,0.014898
2002-07-29,0.053155
2002-07-30,0.004752
2002-07-31,0.005612
2002-08-01,-0.025850
2002-08-02,-0.022523
2002-08-05,-0.032872
2002-08-06,0.030122
2002-08-07,0.016766
2002-08-08,0.029326
2002-08-09,0.003413
2002-08-12,-0.003853
2002-08-13,-0.020222
2002-08-14,0.035449
2002-08-15,0.011751
2002-08-16,0.000815
2002-08-19,0.020985
2002-08-20,-0.012101
2002-08-21,0.013574
2002-08-22,0.012779
2002-08-23,-0.021578
2002-08-26,0.008441
2002-08-27,-0.014327
2002-08-28,-0.017674
2002-08-29,0.001876
2002-08-30,-0.002308
2002-09-03,-0.038177
2002-09-04,0.017246
2002-09-05,-0.015460
2002-09-06,0.017566
2002-09-09,0.008651
2002-09-10,0.006450
2002-09-11,0.000661
2002-09-12,-0.022898
2002-09-13,0.003227
2002-09-16,-0.000143
2002-09-17,-0.018419
2002-09-18,-0.005118
2002-09-19,-0.028725
2002-09-20,0.002166
2002-09-23,-0.014850
2002-09-24,-0.015063
2002-09-25,0.023969
2002-09-26,0.017189
2002-09-27,-0.028405
2002-09-30,-0.012039
2002-10-01,0.033721
2002-10-02,-0.022603
2002-10-03,-0.011203
2002-10-04,-0.022216
2002-10-07,-0.020365
2002-10-08,0.014046
2002-10-09,-0.027466
2002-10-10,0.033874
2002-10-11,0.036800
2002-10-14,0.006555
2002-10-15,0.045154
2002-10-16,-0.023029
2002-10-17,0.023741
2002-10-18,0.004828
2002-10-21,0.016398
2002-10-22,-0.011262
2002-10-23,0.007435
2002-10-24,-0.013220
2002-10-25,0.016322
2002-10-28,-0.007503
2002-10-29,-0.009320
2002-10-30,0.010540
2002-10-31,-0.003732
2002-11-01,0.017044
2002-11-04,0.008637
2002-11-05,0.006159
2002-11-06,0.009795
2002-11-07,-0.021771
2002-11-08,-0.008825
2002-11-11,-0.020448
2002-11-12,0.008291
2002-11-13,-0.000286
2002-11-14,0.024065
2002-11-15,0.006031
2002-11-18,-0.009038
2002-11-19,-0.004534
2002-11-20,0.018458
2002-11-21,0.021235
2002-11-22,-0.001957
2002-11-25,0.003400
2002-11-26,-0.019733
2002-11-27,0.027215
2002-11-29,-0.002594
2002-12-02,-0.000057
2002-12-03,-0.014824
2002-12-04,-0.003824
2002-12-05,-0.010752
2002-12-06,0.005735
2002-12-09,-0.021675
2002-12-10,0.014143
2002-12-11,0.000948
2002-12-12,-0.002191
2002-12-13,-0.013081
2002-12-16,0.021629
2002-12-17,-0.007772
2002-12-18,-0.013167
2002-12-19,-0.006740
2002-12-20,0.011620
2002-12-23,0.002633
2002-12-24,-0.004790
2002-12-26,-0.001644
2002-12-27,-0.015051
2002-12-30,0.003474
2002-12-31,0.001781
2003-01-02,0.030453
2003-01-03,-0.000337
2003-01-06,0.020191
2003-01-07,-0.006521
2003-01-08,-0.013261
2003-01-09,0.018159
2003-01-10,0.000582
2003-01-13,-0.001119
2003-01-14,0.005331
2003-01-15,-0.012335
2003-01-16,-0.002893
2003-01-17,-0.013850
2003-01-21,-0.015315
2003-01-22,-0.008945
2003-01-23,0.009995
2003-01-24,-0.026117
2003-01-27,-0.016338
2003-01-28,0.011883
2003-01-29,0.006301
2003-01-30,-0.020058
2003-01-31,0.012660
2003-02-03,0.003545
2003-02-04,-0.012520
2003-02-05,-0.004549
2003-02-06,-0.006256
2003-02-07,-0.010231
2003-02-10,0.006074
2003-02-11,-0.006158
2003-02-12,-0.012217
2003-02-13,-0.001822
2003-02-14,0.018219
2003-02-18,0.019322
2003-02-19,-0.006943
2003-02-20,-0.007043
2003-02-21,0.012364
2003-02-24,-0.016701
2003-02-25,0.006273
2003-02-26,-0.011315
2003-02-27,0.011219
2003-02-28,0.004282
2003-03-03,-0.006391
2003-03-04,-0.013814
2003-03-05,0.007475
2003-03-06,-0.008139
2003-03-07,0.006956
2003-03-10,-0.022834
2003-03-11,-0.007931
2003-03-12,0.002237
2003-03-13,0.032055
2003-03-14,0.001429
2003-03-17,0.032617
2003-03-18,0.004911
2003-03-19,0.006768
2003-03-20,0.003072
2003-03-21,0.021151
2003-03-24,-0.032826
2003-03-25,0.011789
2003-03-26,-0.004861
2003-03-27,-0.000744
2003-03-28,-0.004284
2003-03-31,-0.015745
2003-04-01,0.010749
2003-04-02,0.024911
2003-04-03,-0.004769
2003-04-04,0.001551
2003-04-07,0.002212
2003-04-08,-0.001747
2003-04-09,-0.011709
2003-04-10,0.005252
2003-04-11,-0.002872
2003-04-14,0.017886
2003-04-15,0.006331
2003-04-16,-0.010234
2003-04-17,0.015178
2003-04-21,-0.000385
2003-04-22,0.020172
2003-04-23,0.008330
2003-04-24,-0.008325
2003-04-25,-0.012574
2003-04-28,0.016864
2003-04-29,0.003239
2003-04-30,0.000726
2003-05-01,0.000256
2003-05-02,0.014894
2003-05-05,-0.000874
2003-05-06,0.008617
2003-05-07,-0.004813
2003-05-08,-0.009286
2003-05-09,0.013521
2003-05-12,0.012283
2003-05-13,-0.001893
2003-05-14,-0.001457
2003-05-15,0.006899
2003-05-16,-0.002024
2003-05-19,-0.022017
2003-05-20,-0.000310
2003-05-21,0.003965
2003-05-22,0.009068
2003-05-23,0.002720
2003-05-27,0.018616
2003-05-28,0.001873
2003-05-29,-0.002381
2003-05-30,0.014917
2003-06-02,0.004382
2003-06-03,0.003597
2003-06-04,0.015277
2003-06-05,0.005792
2003-06-06,-0.003336
2003-06-09,-0.012579
2003-06-10,0.009563
2003-06-11,0.013377
2003-06-12,0.001634
2003-06-13,-0.009961
2003-06-16,0.020524
2003-06-17,0.001213
2003-06-18,-0.001679
2003-06-19,-0.014222
2003-06-20,-0.000029
2003-06-23,-0.014824
2003-06-24,0.001761
2003-06-25,-0.005039
2003-06-26,0.010578
2003-06-27,-0.007565
2003-06-30,-0.001247
2003-07-01,0.006779
2003-07-02,0.012673
2003-07-03,-0.006433
2003-07-07,0.017833
2003-07-08,0.004626
2003-07-09,-0.003130
2003-07-10,-0.013119
2003-07-11,0.008946
2003-07-14,0.007305
2003-07-15,-0.004232
2003-07-16,-0.006056
2003-07-17,-0.014502
2003-07-18,0.010647
2003-07-21,-0.013153
2003-07-22,0.009225
2003-07-23,0.002128
2003-07-24,-0.005786
2003-07-25,0.014812
2003-07-28,-0.000087
2003-07-29,-0.005694
2003-07-30,-0.002022
2003-07-31,0.002954
2003-08-01,-0.009930
2003-08-04,0.000612
2003-08-05,-0.015913
2003-08-06,0.000031
2003-08-07,0.005845
2003-08-08,0.003421
2003-08-11,0.004933
2003-08-12,0.010299
2003-08-13,-0.004396
2003-08-14,0.005485
2003-08-15,0.001097
2003-08-18,0.009742
2003-08-19,0.004374
2003-08-20,-0.001200
2003-08-21,0.004300
2003-08-22,-0.010071
2003-08-25,-0.000861
2003-08-26,0.003082
2003-08-27,0.002067
2003-08-28,0.007012
2003-08-29,0.005252
2003-09-02,0.013285
2003-09-03,0.004633
2003-09-04,0.002509
2003-09-05,-0.005392
2003-09-08,0.010332
2003-09-09,-0.007523
2003-09-10,-0.013316
2003-09-11,0.005893
2003-09-12,0.002416
2003-09-15,-0.003410
2003-09-16,0.013478
2003-09-17,-0.002289
2003-09-18,0.011918
2003-09-19,-0.001433
2003-09-22,-0.012240
2003-09-23,0.006262
2003-09-24,-0.017653
2003-09-25,-0.008074
2003-09-26,-0.008389
2003-09-29,0.009705
2003-09-30,-0.009054
2003-10-01,0.020888
2003-10-02,0.003326
2003-10-03,0.009717
2003-10-06,0.005163
2003-10-07,0.004998
2003-10-08,-0.004394
2003-10-09,0.005326
2003-10-10,0.000140
2003-10-13,0.007721
2003-10-14,0.004395
2003-10-15,-0.003325
2003-10-16,0.003658
2003-10-17,-0.010804
2003-10-20,0.003713
2003-10-21,0.002752
2003-10-22,-0.014458
2003-10-23,0.001176
2003-10-24,-0.004248
2003-10-27,0.004134
2003-10-28,0.015113
2003-10-29,0.002859
2003-10-30,-0.000955
2003-10-31,0.002428
2003-11-03,0.008873
2003-11-04,-0.003714
2003-11-05,-0.000578
2003-11-06,0.005487
2003-11-07,-0.002324
2003-11-10,-0.007259
2003-11-11,-0.002055
2003-11-12,0.013367
2003-11-13,0.000510
2003-11-14,-0.007764
2003-11-17,-0.007164
2003-11-18,-0.007721
2003-11-19,0.007142
2003-11-20,-0.007335
2003-11-21,0.001907
2003-11-24,0.016013
2003-11-25,0.003440
2003-11-26,0.004616
2003-11-28,0.001486
2003-12-01,0.010917
2003-12-02,-0.002278
2003-12-03,-0.002715
2003-12-04,0.002376
2003-12-05,-0.006926
2003-12-08,0.006418
2003-12-09,-0.008974
2003-12-10,-0.003182
2003-12-11,0.012812
2003-12-12,0.003440
2003-12-15,-0.007059
2003-12-16,0.004763
2003-12-17,0.001536
2003-12-18,0.012222
2003-12-19,-0.000445
2003-12-22,0.003886
2003-12-23,0.003668
2003-12-24,-0.001081
2003-12-26,0.001947
2003-12-29,0.012792
2003-12-30,0.000757
2003-12-31,0.000032
2004-01-02,-0.000784
2004-01-05,0.012269
2004-01-06,0.001951
2004-01-07,0.002716
2004-01-08,0.004865
2004-01-09,-0.006234
2004-01-12,0.005251
2004-01-13,-0.004591
2004-01-14,0.007248
2004-01-15,0.001138
2004-01-16,0.006970
2004-01-20,0.002584
2004-01-21,0.005595
2004-01-22,-0.002894
2004-01-23,-0.001380
2004-01-26,0.010493
2004-01-27,-0.008574
2004-01-28,-0.014189
2004-01-29,0.001361
2004-01-30,-0.000614
2004-02-02,0.002927
2004-02-03,0.000126
2004-02-04,-0.009916
2004-02-05,0.002283
2004-02-06,0.014344
2004-02-09,-0.000402
2004-02-10,0.005805
2004-02-11,0.010254
2004-02-12,-0.004532
2004-02-13,-0.005320
2004-02-17,0.009798
2004-02-18,-0.004464
2004-02-19,-0.005332
2004-02-20,-0.003538
2004-02-23,-0.005033
2004-02-24,-0.000969
2004-02-25,0.005125
2004-02-26,0.002933
2004-02-27,0.001570
2004-03-01,0.010243
2004-03-02,-0.005624
2004-03-03,0.001209
2004-03-04,0.004571
2004-03-05,0.002974
2004-03-08,-0.008043
2004-03-09,-0.006631
2004-03-10,-0.015184
2004-03-11,-0.013977
2004-03-12,0.012795
2004-03-15,-0.015556
2004-03-16,0.004603
2004-03-17,0.012464
2004-03-18,-0.001498
2004-03-19,-0.009448
2004-03-22,-0.014014
2004-03-23,-0.000691
2004-03-24,-0.003338
2004-03-25,0.016648
2004-03-26,0.000327
2004-03-29,0.013132
2004-03-30,0.005163
2004-03-31,0.000196
2004-04-01,0.006667
2004-04-02,0.008538
2004-04-05,0.006553
2004-04-06,-0.003434
2004-04-07,-0.004290
2004-04-08,-0.001908
2004-04-12,0.003994
2004-04-13,-0.014956
2004-04-14,-0.003373
2004-04-15,-0.000039
2004-04-16,0.004913
2004-04-19,0.002221
2004-04-20,-0.015416
2004-04-21,0.005474
2004-04-22,0.014456
2004-04-23,-0.000319
2004-04-26,-0.003138
2004-04-27,0.001199
2004-04-28,-0.015800
2004-04-29,-0.008753
2004-04-30,-0.006466
2004-05-03,0.008478
2004-05-04,0.003519
2004-05-05,0.002468
2004-05-06,-0.008363
2004-05-07,-0.015939
2004-05-10,-0.013773
2004-05-11,0.009884
2004-05-12,0.001178
2004-05-13,-0.000889
2004-05-14,-0.001343
2004-05-17,-0.010757
2004-05-18,0.007791
2004-05-19,-0.001139
2004-05-20,0.000381
2004-05-21,0.004478
2004-05-24,0.003686
2004-05-25,0.016309
2004-05-26,0.002682
2004-05-27,0.005656
2004-05-28,0.000307
2004-06-01,0.001364
2004-06-02,0.002955
2004-06-03,-0.008524
2004-06-04,0.006046
2004-06-07,0.015589
2004-06-08,0.000582
2004-06-09,-0.010733
2004-06-10,0.003580
2004-06-14,-0.011044
2004-06-15,0.008004
2004-06-16,0.001358
2004-06-17,-0.000449
2004-06-18,0.002184
2004-06-21,-0.003711
2004-06-22,0.003830
2004-06-23,0.008835
2004-06-24,-0.001968
2004-06-25,-0.001940
2004-06-28,-0.002301
2004-06-29,0.002696
2004-06-30,0.005474
2004-07-01,-0.009929
2004-07-02,-0.001833
2004-07-06,-0.009002
2004-07-07,0.001886
2004-07-08,-0.009185
2004-07-09,0.003273
2004-07-12,0.000081
2004-07-13,0.000549
2004-07-14,-0.002706
2004-07-15,-0.003322
2004-07-16,-0.004665
2004-07-19,-0.000594
2004-07-20,0.007463
2004-07-21,-0.014356
2004-07-22,0.000790
2004-07-23,-0.010177
2004-07-26,-0.004618
2004-07-27,0.010403
2004-07-28,-0.000160
2004-07-29,0.006617
2004-07-30,0.001476
2004-08-02,0.003532
2004-08-03,-0.006665
2004-08-04,-0.002274
2004-08-05,-0.015923
2004-08-06,-0.014952
2004-08-09,0.000136
2004-08-10,0.013192
2004-08-11,-0.003387
2004-08-12,-0.011633
2004-08-13,0.001956
2004-08-16,0.013976
2004-08-17,0.002929
2004-08-18,0.012863
2004-08-19,-0.003139
2004-08-20,0.008171
2004-08-23,-0.003444
2004-08-24,0.000580
2004-08-25,0.008004
2004-08-26,-0.000350
2004-08-27,0.002978
2004-08-30,-0.008130
2004-08-31,0.005090
2004-09-01,0.003415
2004-09-02,0.010564
2004-09-03,-0.004227
2004-09-07,0.007449
2004-09-08,-0.004534
2004-09-09,0.003149
2004-09-10,0.004984
2004-09-13,0.003109
2004-09-14,0.001931
2004-09-15,-0.006368
2004-09-16,0.004133
2004-09-17,0.003348
2004-09-20,-0.004637
2004-09-21,0.007498
2004-09-22,-0.012931
2004-09-23,-0.003453
2004-09-24,0.001526
2004-09-27,-0.006775
2004-09-28,0.006590
2004-09-29,0.004718
2004-09-30,0.001209
2004-10-01,0.014771
2004-10-04,0.003670
2004-10-05,-0.000539
2004-10-06,0.006917
2004-10-07,-0.010217
2004-10-08,-0.006684
2004-10-11,0.001698
2004-10-12,-0.002378
2004-10-13,-0.007334
2004-10-14,-0.008117
2004-10-15,0.004768
2004-10-18,0.004412
2004-10-19,-0.008645
2004-10-20,0.001836
2004-10-21,0.004427
2004-10-22,-0.009257
2004-10-25,-0.000108
2004-10-26,0.013014
2004-10-27,0.012508
2004-10-28,0.001125
2004-10-29,0.002335
2004-11-01,0.000818
2004-11-02,0.000014
2004-11-03,0.011655
2004-11-04,0.014329
2004-11-05,0.003812
2004-11-08,-0.001256
2004-11-09,0.000582
2004-11-10,0.000533
2004-11-11,0.008916
2004-11-12,0.008840
2004-11-15,0.000475
2004-11-16,-0.005987
2004-11-17,0.006101
2004-11-18,0.000170
2004-11-19,-0.009890
2004-11-22,0.006188
2004-11-23,0.000873
2004-11-24,0.005134
2004-11-26,0.001805
2004-11-29,-0.002265
2004-11-30,-0.003304
2004-12-01,0.014061
2004-12-02,-0.001620
2004-12-03,0.001251
2004-12-06,-0.001273
2004-12-07,-0.011598
2004-12-08,0.004093
2004-12-09,0.004163
2004-12-10,-0.000318
2004-12-13,0.008516
2004-12-14,0.004305
2004-12-15,0.003763
2004-12-16,-0.003268
2004-12-17,-0.004307
2004-12-20,-0.000797
2004-12-21,0.009004
2004-12-22,0.003479
2004-12-23,0.001100
2004-12-27,-0.003973
2004-12-28,0.008061
2004-12-29,0.000635
2004-12-30,0.000697
2004-12-31,-0.001006
2005-01-03,-0.010034
2005-01-04,-0.012805
2005-01-05,-0.006124
2005-01-06,0.003483
2005-01-07,-0.002217
2005-01-10,0.004212
2005-01-11,-0.006282
2005-01-12,0.004215
2005-01-13,-0.006858
2005-01-14,0.006240
2005-01-18,0.009229
2005-01-19,-0.008926
2005-01-20,-0.007464
2005-01-21,-0.004617
2005-01-24,-0.004884
2005-01-25,0.002687
2005-01-26,0.006401
2005-01-27,0.000685
2005-01-28,-0.002823
2005-01-31,0.009458
2005-02-01,0.006835
2005-02-02,0.003886
2005-02-03,-0.002612
2005-02-04,0.010821
2005-02-07,-0.001330
2005-02-08,0.001189
